onboard,engage,source,target,t,intimacy
True,False,25,16,45,0.9900990099009901
True,False,42,11,45,0.9900990099009901
True,False,42,27,45,0.9900990099009901
True,False,1,0,46,0.06454454647550686
True,False,0,1,46,0.06454454647550686
True,False,0,1,46,0.0
True,False,2,0,46,2.247635398333484
True,False,0,2,46,0.06454454647550686
True,False,2,1,46,0.8213801149101522
True,False,1,2,46,0.06454454647550686
True,False,0,2,46,0.0
True,False,2,4,46,0.6518999194026193
True,False,4,1,46,0.6518999194026193
True,False,5,0,46,0.6989249496272587
True,False,6,10,46,0.7129733411147666
True,False,10,13,46,0.7201030745259143
True,False,8,1,46,0.7493421469649953
True,False,8,4,46,0.7493421469649953
True,False,8,10,46,0.7493421469649953
True,False,19,10,46,0.7568355684346453
True,False,19,14,46,0.7568355684346453
True,False,19,18,46,0.7568355684346453
True,False,17,5,46,0.7644039241189917
True,False,7,11,46,0.7720479633601817
True,False,7,12,46,0.7720479633601817
True,False,7,15,46,0.7720479633601817
True,False,21,0,46,0.7720479633601817
True,False,21,10,46,0.7720479633601817
True,False,21,13,46,0.7720479633601817
True,False,20,7,46,0.7797684429937835
True,False,19,20,46,0.7875661274237213
True,False,18,20,46,0.8114301686507875
True,False,21,7,46,0.8114301686507875
True,False,21,15,46,0.8114301686507875
True,False,5,22,46,0.8195444703372954
True,False,16,6,46,0.8195444703372954
True,False,5,13,46,0.8277399150406684
True,False,5,14,46,0.8277399150406684
True,False,14,17,46,0.8277399150406684
True,False,19,2,46,0.8277399150406684
True,False,27,17,46,0.8277399150406684
True,False,18,9,46,0.8360173141910751
True,False,12,11,46,0.8443774873329858
True,False,2,27,46,0.8528212622063156
True,False,7,2,46,0.8528212622063156
True,False,14,4,46,0.8528212622063156
True,False,30,1,46,0.8528212622063156
True,False,30,31,46,0.8528212622063156
True,False,10,3,46,0.8613494748283788
True,False,10,22,46,0.8613494748283788
True,False,10,27,46,0.8613494748283788
True,False,10,31,46,0.8613494748283788
True,False,33,1,46,0.8699629695766625
True,False,18,19,46,1.8207078345266359
True,False,25,0,46,0.8786625992724292
True,False,25,2,46,0.8786625992724292
True,False,25,8,46,0.8786625992724292
True,False,25,27,46,0.8786625992724292
True,False,28,18,46,0.8786625992724292
True,False,8,29,46,0.8874492252651535
True,False,22,19,46,0.8874492252651535
True,False,30,4,46,0.896323717517805
True,False,30,32,46,0.896323717517805
True,False,5,3,46,0.9052869546929831
True,False,7,14,46,0.9052869546929831
True,False,7,35,46,0.9052869546929831
True,False,17,25,46,0.9052869546929831
True,False,19,23,46,0.9052869546929831
True,False,19,27,46,0.9052869546929831
True,False,36,27,46,0.9052869546929831
True,False,2,26,46,0.9234832224823122
True,False,15,10,46,0.9420452352542067
True,False,15,36,46,0.9420452352542067
True,False,17,29,46,0.9420452352542067
True,False,18,23,46,0.9420452352542067
True,False,25,21,46,0.9420452352542067
True,False,34,29,46,0.9420452352542067
True,False,34,32,46,0.9420452352542067
True,False,34,33,46,0.9420452352542067
True,False,34,39,46,0.9420452352542067
True,False,19,7,46,0.9609803444828162
True,False,19,30,46,0.9609803444828162
True,False,23,0,46,0.9609803444828162
True,False,23,20,46,0.9609803444828162
True,False,23,25,46,0.9609803444828162
True,False,23,42,46,0.9609803444828162
True,False,43,9,46,0.9609803444828162
True,False,43,17,46,0.9609803444828162
True,False,43,26,46,0.9609803444828162
True,False,12,37,46,0.9705901479276444
True,False,44,23,46,0.9705901479276444
True,False,13,7,46,0.9802960494069208
True,False,25,16,46,0.9802960494069208
True,False,42,11,46,0.9802960494069208
True,False,42,27,46,0.9802960494069208
True,False,4,16,46,0.9900990099009901
True,False,4,29,46,0.9900990099009901
True,False,25,7,46,0.9900990099009901
True,False,25,12,46,0.9900990099009901
True,False,1,0,47,0.06390549155990778
True,False,0,1,47,0.06390549155990778
True,False,0,1,47,0.0
True,False,2,0,47,2.2253815825084
True,False,0,2,47,0.06390549155990778
True,False,2,1,47,0.8132476385249031
True,False,1,2,47,0.06390549155990778
True,False,0,2,47,0.0
True,False,2,4,47,0.6454454647550686
True,False,4,1,47,0.6454454647550686
True,False,5,0,47,0.6920049006210482
True,False,6,10,47,0.7059141991235313
True,False,10,13,47,0.7129733411147666
True,False,8,1,47,0.741922917787124
True,False,8,4,47,0.741922917787124
True,False,8,10,47,0.741922917787124
True,False,19,10,47,0.7493421469649953
True,False,19,14,47,0.7493421469649953
True,False,19,18,47,0.7493421469649953
True,False,17,5,47,0.7568355684346453
True,False,7,11,47,0.7644039241189917
True,False,7,12,47,0.7644039241189917
True,False,7,15,47,0.7644039241189917
True,False,21,0,47,0.7644039241189917
True,False,21,10,47,0.7644039241189917
True,False,21,13,47,0.7644039241189917
True,False,20,7,47,0.7720479633601817
True,False,19,20,47,0.7797684429937835
True,False,18,20,47,0.8033962065849382
True,False,21,7,47,0.8033962065849382
True,False,21,15,47,0.8033962065849382
True,False,5,22,47,0.8114301686507875
True,False,16,6,47,0.8114301686507875
True,False,5,13,47,0.8195444703372954
True,False,5,14,47,0.8195444703372954
True,False,14,17,47,0.8195444703372954
True,False,19,2,47,0.8195444703372954
True,False,27,17,47,0.8195444703372954
True,False,18,9,47,0.8277399150406684
True,False,12,11,47,0.8360173141910751
True,False,2,27,47,0.8443774873329858
True,False,7,2,47,0.8443774873329858
True,False,14,4,47,1.8344764972339758
True,False,30,1,47,0.8443774873329858
True,False,30,31,47,0.8443774873329858
True,False,10,3,47,0.8528212622063156
True,False,10,22,47,0.8528212622063156
True,False,10,27,47,0.8528212622063156
True,False,10,31,47,0.8528212622063156
True,False,33,1,47,0.8613494748283788
True,False,18,19,47,1.8026810242837978
True,False,25,0,47,0.8699629695766625
True,False,25,2,47,0.8699629695766625
True,False,25,8,47,0.8699629695766625
True,False,25,27,47,0.8699629695766625
True,False,28,18,47,0.8699629695766625
True,False,8,29,47,0.8786625992724292
True,False,22,19,47,0.8786625992724292
True,False,30,4,47,0.8874492252651535
True,False,30,32,47,0.8874492252651535
True,False,5,3,47,0.896323717517805
True,False,7,14,47,0.896323717517805
True,False,7,35,47,0.896323717517805
True,False,17,25,47,0.896323717517805
True,False,19,23,47,0.896323717517805
True,False,19,27,47,0.896323717517805
True,False,36,27,47,0.896323717517805
True,False,2,26,47,0.914339824239913
True,False,15,10,47,0.9327180547071353
True,False,15,36,47,0.9327180547071353
True,False,17,29,47,0.9327180547071353
True,False,18,23,47,0.9327180547071353
True,False,25,21,47,0.9327180547071353
True,False,34,29,47,0.9327180547071353
True,False,34,32,47,0.9327180547071353
True,False,34,33,47,0.9327180547071353
True,False,34,39,47,0.9327180547071353
True,False,19,7,47,0.9514656876067488
True,False,19,30,47,0.9514656876067488
True,False,23,0,47,0.9514656876067488
True,False,23,20,47,0.9514656876067488
True,False,23,25,47,0.9514656876067488
True,False,23,42,47,0.9514656876067488
True,False,43,9,47,0.9514656876067488
True,False,43,17,47,0.9514656876067488
True,False,43,26,47,0.9514656876067488
True,False,12,37,47,0.9609803444828162
True,False,44,23,47,0.9609803444828162
True,False,13,7,47,0.9705901479276444
True,False,25,16,47,0.9705901479276444
True,False,42,11,47,0.9705901479276444
True,False,42,27,47,0.9705901479276444
True,False,4,16,47,0.9802960494069208
True,False,4,29,47,0.9802960494069208
True,False,25,7,47,0.9802960494069208
True,False,25,12,47,0.9802960494069208
True,False,14,10,47,0.9900990099009901
True,False,16,14,47,0.9900990099009901
True,False,16,30,47,0.9900990099009901
True,False,16,46,47,0.9900990099009901
True,False,39,17,47,0.9900990099009901
True,False,39,20,47,0.9900990099009901
True,False,39,45,47,0.9900990099009901
True,False,1,0,48,0.06327276392070078
True,False,0,1,48,0.06327276392070078
True,False,0,1,48,0.0
True,False,2,0,48,2.2033481014934653
True,False,0,2,48,0.06327276392070078
True,False,2,1,48,0.8051956817078249
True,False,1,2,48,0.06327276392070078
True,False,0,2,48,0.0
True,False,2,4,48,0.6390549155990778
True,False,4,1,48,0.6390549155990778
True,False,5,0,48,0.685153366951533
True,False,6,10,48,0.6989249496272587
True,False,10,13,48,0.7059141991235313
True,False,8,1,48,0.7345771463238852
True,False,8,4,48,0.7345771463238852
True,False,8,10,48,0.7345771463238852
True,False,19,10,48,0.741922917787124
True,False,19,14,48,0.741922917787124
True,False,19,18,48,0.741922917787124
True,False,17,5,48,0.7493421469649953
True,False,7,11,48,0.7568355684346453
True,False,7,12,48,0.7568355684346453
True,False,7,15,48,0.7568355684346453
True,False,21,0,48,0.7568355684346453
True,False,21,10,48,0.7568355684346453
True,False,21,13,48,0.7568355684346453
True,False,20,7,48,0.7644039241189917
True,False,19,20,48,0.7720479633601817
True,False,18,20,48,0.7954417886979586
True,False,21,7,48,0.7954417886979586
True,False,21,15,48,0.7954417886979586
True,False,5,22,48,0.8033962065849382
True,False,16,6,48,0.8033962065849382
True,False,5,13,48,0.8114301686507875
True,False,5,14,48,0.8114301686507875
True,False,14,17,48,0.8114301686507875
True,False,19,2,48,0.8114301686507875
True,False,27,17,48,0.8114301686507875
True,False,18,9,48,0.8195444703372954
True,False,12,11,48,0.8277399150406684
True,False,2,27,48,0.8360173141910751
True,False,7,2,48,0.8360173141910751
True,False,14,4,48,1.8163133635979958
True,False,30,1,48,0.8360173141910751
True,False,30,31,48,0.8360173141910751
True,False,10,3,48,0.8443774873329858
True,False,10,22,48,0.8443774873329858
True,False,10,27,48,0.8443774873329858
True,False,10,31,48,0.8443774873329858
True,False,33,1,48,0.8528212622063156
True,False,18,19,48,1.784832697310691
True,False,25,0,48,0.8613494748283788
True,False,25,2,48,0.8613494748283788
True,False,25,8,48,0.8613494748283788
True,False,25,27,48,0.8613494748283788
True,False,28,18,48,0.8613494748283788
True,False,8,29,48,0.8699629695766625
True,False,22,19,48,0.8699629695766625
True,False,30,4,48,0.8786625992724292
True,False,30,32,48,0.8786625992724292
True,False,5,3,48,0.8874492252651535
True,False,7,14,48,0.8874492252651535
True,False,7,35,48,0.8874492252651535
True,False,17,25,48,0.8874492252651535
True,False,19,23,48,0.8874492252651535
True,False,19,27,48,0.8874492252651535
True,False,36,27,48,0.8874492252651535
True,False,2,26,48,0.9052869546929831
True,False,15,10,48,0.9234832224823122
True,False,15,36,48,0.9234832224823122
True,False,17,29,48,0.9234832224823122
True,False,18,23,48,0.9234832224823122
True,False,25,21,48,0.9234832224823122
True,False,34,29,48,0.9234832224823122
True,False,34,32,48,0.9234832224823122
True,False,34,33,48,0.9234832224823122
True,False,34,39,48,0.9234832224823122
True,False,19,7,48,0.9420452352542067
True,False,19,30,48,0.9420452352542067
True,False,23,0,48,0.9420452352542067
True,False,23,20,48,0.9420452352542067
True,False,23,25,48,0.9420452352542067
True,False,23,42,48,0.9420452352542067
True,False,43,9,48,0.9420452352542067
True,False,43,17,48,0.9420452352542067
True,False,43,26,48,0.9420452352542067
True,False,12,37,48,0.9514656876067488
True,False,44,23,48,0.9514656876067488
True,False,13,7,48,0.9609803444828162
True,False,25,16,48,0.9609803444828162
True,False,42,11,48,0.9609803444828162
True,False,42,27,48,0.9609803444828162
True,False,4,16,48,1.9606891578286345
True,False,4,29,48,0.9705901479276444
True,False,25,7,48,0.9705901479276444
True,False,25,12,48,0.9705901479276444
True,False,14,10,48,0.9802960494069208
True,False,16,14,48,0.9802960494069208
True,False,16,30,48,0.9802960494069208
True,False,16,46,48,0.9802960494069208
True,False,39,17,48,0.9802960494069208
True,False,39,20,48,0.9802960494069208
True,False,39,45,48,0.9802960494069208
True,False,4,15,48,0.9900990099009901
True,False,4,39,48,0.9900990099009901
True,False,4,45,48,0.9900990099009901
True,False,1,0,49,0.06264630091158492
True,False,0,1,49,0.06264630091158492
True,False,0,1,49,0.0
True,False,2,0,49,2.1815327737559063
True,False,0,2,49,0.06264630091158492
True,False,2,1,49,0.7972234472354701
True,False,1,2,49,0.06264630091158492
True,False,0,2,49,0.0
True,False,2,4,49,0.6327276392070077
True,False,4,1,49,0.6327276392070077
True,False,5,0,49,0.6783696702490425
True,False,6,10,49,0.6920049006210482
True,False,10,13,49,0.6989249496272587
True,False,8,1,49,0.7273041052711734
True,False,8,4,49,0.7273041052711734
True,False,8,10,49,0.7273041052711734
True,False,19,10,49,0.7345771463238852
True,False,19,14,49,0.7345771463238852
True,False,19,18,49,0.7345771463238852
True,False,17,5,49,0.741922917787124
True,False,7,11,49,0.7493421469649953
True,False,7,12,49,0.7493421469649953
True,False,7,15,49,0.7493421469649953
True,False,21,0,49,0.7493421469649953
True,False,21,10,49,0.7493421469649953
True,False,21,13,49,0.7493421469649953
True,False,20,7,49,0.7568355684346453
True,False,19,20,49,0.7644039241189917
True,False,18,20,49,0.7875661274237213
True,False,21,7,49,0.7875661274237213
True,False,21,15,49,0.7875661274237213
True,False,5,22,49,0.7954417886979586
True,False,16,6,49,0.7954417886979586
True,False,5,13,49,0.8033962065849382
True,False,5,14,49,0.8033962065849382
True,False,14,17,49,0.8033962065849382
True,False,19,2,49,0.8033962065849382
True,False,27,17,49,0.8033962065849382
True,False,18,9,49,0.8114301686507875
True,False,12,11,49,0.8195444703372954
True,False,2,27,49,0.8277399150406684
True,False,7,2,49,0.8277399150406684
True,False,14,4,49,1.7983300629683125
True,False,30,1,49,0.8277399150406684
True,False,30,31,49,0.8277399150406684
True,False,10,3,49,0.8360173141910751
True,False,10,22,49,0.8360173141910751
True,False,10,27,49,0.8360173141910751
True,False,10,31,49,0.8360173141910751
True,False,33,1,49,0.8443774873329858
True,False,18,19,49,1.7671610864462286
True,False,25,0,49,0.8528212622063156
True,False,25,2,49,0.8528212622063156
True,False,25,8,49,0.8528212622063156
True,False,25,27,49,0.8528212622063156
True,False,28,18,49,0.8528212622063156
True,False,8,29,49,0.8613494748283788
True,False,22,19,49,0.8613494748283788
True,False,30,4,49,0.8699629695766625
True,False,30,32,49,0.8699629695766625
True,False,5,3,49,0.8786625992724292
True,False,7,14,49,0.8786625992724292
True,False,7,35,49,0.8786625992724292
True,False,17,25,49,0.8786625992724292
True,False,19,23,49,0.8786625992724292
True,False,19,27,49,0.8786625992724292
True,False,36,27,49,0.8786625992724292
True,False,2,26,49,0.896323717517805
True,False,15,10,49,0.914339824239913
True,False,15,36,49,0.914339824239913
True,False,17,29,49,0.914339824239913
True,False,18,23,49,0.914339824239913
True,False,25,21,49,0.914339824239913
True,False,34,29,49,0.914339824239913
True,False,34,32,49,0.914339824239913
True,False,34,33,49,0.914339824239913
True,False,34,39,49,0.914339824239913
True,False,19,7,49,0.9327180547071353
True,False,19,30,49,0.9327180547071353
True,False,23,0,49,0.9327180547071353
True,False,23,20,49,0.9327180547071353
True,False,23,25,49,0.9327180547071353
True,False,23,42,49,0.9327180547071353
True,False,43,9,49,0.9327180547071353
True,False,43,17,49,0.9327180547071353
True,False,43,26,49,0.9327180547071353
True,False,12,37,49,0.9420452352542067
True,False,44,23,49,0.9420452352542067
True,False,13,7,49,0.9514656876067488
True,False,25,16,49,0.9514656876067488
True,False,42,11,49,0.9514656876067488
True,False,42,27,49,0.9514656876067488
True,False,4,16,49,1.941276393889737
True,False,4,29,49,0.9609803444828162
True,False,25,7,49,0.9609803444828162
True,False,25,12,49,0.9609803444828162
True,False,14,10,49,0.9705901479276444
True,False,16,14,49,0.9705901479276444
True,False,16,30,49,0.9705901479276444
True,False,16,46,49,0.9705901479276444
True,False,39,17,49,0.9705901479276444
True,False,39,20,49,0.9705901479276444
True,False,39,45,49,0.9705901479276444
True,False,4,15,49,0.9802960494069208
True,False,4,39,49,0.9802960494069208
True,False,4,45,49,0.9802960494069208
